 type ask, timestamp 1576858236.8765974, ticker MSFT, size 100, price 157.08,
 type bid, timestamp 1576858236.8765974, ticker MSFT, size 100, price 157.07,
 type last, timestamp 1576858241.4365735, ticker AAPL, size 100, price 281.81,
 type ask, timestamp 1576858242.1432023, ticker GE, size 600, price 11.03,
 type bid, timestamp 1576858242.1432023, ticker GE, size 600, price 11.02,
 type last, timestamp 1576858242.8623633, ticker MSFT, size 100, price 157.075,
 type last, timestamp 1576858242.868975, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858242.868975, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858242.868975, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576858242.8697028, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858242.8697028, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858242.8702343, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858242.8702343, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576858242.8790965, ticker MSFT, size 100, price 157.43,
 type bid, timestamp 1576858242.8790965, ticker MSFT, size 100, price 157.07,
 type last, timestamp 1576858243.9327545, ticker AAPL, size 100, price 281.815,
 type last, timestamp 1576858243.9327545, ticker AAPL, size 100, price 281.81,
 type last, timestamp 1576858243.9450662, ticker AAPL, size 100, price 281.81,
 type ask, timestamp 1576858244.8759167, ticker MSFT, size 100, price 157.43,
 type bid, timestamp 1576858244.8759167, ticker MSFT, size 200, price 157.07,
 type last, timestamp 1576858245.103393, ticker AAPL, size 1, price 281.805,
 type last, timestamp 1576858245.1599236, ticker AAPL, size 100, price 281.805,
 type last, timestamp 1576858245.1599236, ticker AAPL, size 99, price 281.805,
 type ask, timestamp 1576858246.113335, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858246.113335, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858246.2270648, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858246.2270648, ticker MSFT, size 300, price 157.07,
 type ask, timestamp 1576858246.3299532, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858246.3299532, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858247.5181067, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858247.5181067, ticker MSFT, size 300, price 157.07,
 type ask, timestamp 1576858247.5918396, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858247.5918396, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858248.8082893, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858248.8082893, ticker MSFT, size 300, price 157.07,
 type ask, timestamp 1576858248.8871179, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858248.8871179, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858251.0543275, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858251.0543275, ticker MSFT, size 300, price 157.07,
 type ask, timestamp 1576858251.0563273, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858251.0563273, ticker MSFT, size 200, price 157.07,
 type last, timestamp 1576858252.0338144, ticker MSFT, size 1, price 157.075,
 type ask, timestamp 1576858252.2495458, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858252.2495458, ticker MSFT, size 300, price 157.07,
 type ask, timestamp 1576858252.2496803, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858252.2496803, ticker MSFT, size 400, price 157.07,
 type ask, timestamp 1576858252.2995439, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858252.2995439, ticker MSFT, size 300, price 157.07,
 type ask, timestamp 1576858252.8807504, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858252.8807504, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858252.881062, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858252.881062, ticker MSFT, size 300, price 157.07,
 type ask, timestamp 1576858252.8810744, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858252.8810744, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858252.8820348, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858252.8820348, ticker MSFT, size 300, price 157.07,
 type ask, timestamp 1576858253.2496822, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858253.2496822, ticker MSFT, size 200, price 157.07,
 type last, timestamp 1576858257.0738301, ticker MSFT, size 20, price 157.09,
 type ask, timestamp 1576858257.6891575, ticker GE, size 300, price 11.11,
 type bid, timestamp 1576858257.6891575, ticker GE, size 600, price 11.02,
 type last, timestamp 1576858260.071196, ticker GE, size 200, price 11.025,
 type ask, timestamp 1576858260.217157, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858260.217157, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858260.239614, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858260.239614, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858260.637461, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858260.637461, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858260.6383767, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858260.6383767, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858260.807873, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858260.807873, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858260.808914, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858260.808914, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858260.9869084, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858260.9869084, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858261.0014954, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858261.0014954, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858261.0284636, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858261.0284636, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858261.1066864, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858261.1066864, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858261.1076963, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858261.1076963, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858261.1096942, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858261.1096942, ticker MSFT, size 200, price 157.07,
 type last, timestamp 1576858263.8394637, ticker AAPL, size 100, price 281.78,
 type ask, timestamp 1576858264.3586893, ticker MSFT, size 125, price 157.1,
 type bid, timestamp 1576858264.3586893, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858264.4086857, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858264.4086857, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858266.5528896, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858266.5528896, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858266.8684464, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858266.8684464, ticker MSFT, size 200, price 157.09,
 type last, timestamp 1576858266.8694656, ticker MSFT, size 25, price 157.1,
 type ask, timestamp 1576858266.8696086, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858266.8696086, ticker MSFT, size 300, price 157.09,
 type ask, timestamp 1576858266.86971, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858266.86971, ticker MSFT, size 200, price 157.09,
 type ask, timestamp 1576858266.8697426, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858266.8697426, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576858266.8698194, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858266.8698194, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858266.870321, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858266.870321, ticker MSFT, size 225, price 157.09,
 type ask, timestamp 1576858266.8774881, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576858266.8774881, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858266.892166, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858266.892166, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858268.4458585, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858268.4458585, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576858269.14822, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576858269.14822, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858269.14822, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858269.1485014, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858269.1485014, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858269.4758663, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576858269.4758663, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858270.1086955, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858270.1086955, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858270.1127582, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576858270.1127582, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858270.1209047, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858270.1209047, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858270.1291845, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576858270.1291845, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858270.240795, ticker GE, size 600, price 11.03,
 type bid, timestamp 1576858270.240795, ticker GE, size 600, price 11.02,
 type ask, timestamp 1576858270.245762, ticker GE, size 700, price 11.03,
 type bid, timestamp 1576858270.245762, ticker GE, size 600, price 11.02,
 type ask, timestamp 1576858270.276062, ticker GE, size 600, price 11.03,
 type bid, timestamp 1576858270.276062, ticker GE, size 600, price 11.02,
 type ask, timestamp 1576858270.3634706, ticker GE, size 700, price 11.03,
 type bid, timestamp 1576858270.3634706, ticker GE, size 600, price 11.02,
 type ask, timestamp 1576858271.3030608, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858271.3030608, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858271.3052404, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576858271.3052404, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858271.3253703, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858271.3253703, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858271.327186, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576858271.327186, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858271.7878447, ticker GE, size 600, price 11.03,
 type bid, timestamp 1576858271.7878447, ticker GE, size 600, price 11.02,
 type ask, timestamp 1576858273.1160831, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858273.1160831, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858273.442219, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858273.442219, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858273.76133, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858273.76133, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858273.8873322, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858273.8873322, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858274.3038275, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858274.3038275, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858275.1406858, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858275.1406858, ticker MSFT, size 100, price 157.09,
 type last, timestamp 1576858275.1421008, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858275.1421008, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858275.1421008, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858275.146653, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858275.146653, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858275.146796, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858275.146796, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576858275.147716, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858275.147716, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858275.228208, ticker GE, size 700, price 11.03,
 type bid, timestamp 1576858275.228208, ticker GE, size 600, price 11.02,
 type ask, timestamp 1576858275.306306, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858275.306306, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858275.3760445, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858275.3760445, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858275.567156, ticker GE, size 600, price 11.03,
 type bid, timestamp 1576858275.567156, ticker GE, size 600, price 11.02,
 type last, timestamp 1576858275.7927377, ticker AAPL, size 100, price 281.75,
 type ask, timestamp 1576858276.0226476, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858276.0226476, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858276.4757094, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858276.4757094, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858276.4757366, ticker MSFT, size 100, price 157.09,
 type bid, timestamp 1576858276.4757366, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858276.4807496, ticker MSFT, size 131, price 157.1,
 type bid, timestamp 1576858276.4807496, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858276.5263324, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858276.5263324, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858276.5350945, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858276.5350945, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858276.5350995, ticker MSFT, size 100, price 157.09,
 type bid, timestamp 1576858276.5350995, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858276.5351577, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858276.5351577, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858276.5351655, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858276.5351655, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858276.5357125, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858276.5357125, ticker MSFT, size 331, price 157.07,
 type ask, timestamp 1576858276.5362718, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858276.5362718, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858277.159639, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858277.159639, ticker MSFT, size 200, price 157.08,
 type ask, timestamp 1576858277.163, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858277.163, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858277.286689, ticker GE, size 700, price 11.03,
 type bid, timestamp 1576858277.286689, ticker GE, size 600, price 11.02,
 type ask, timestamp 1576858277.3369079, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576858277.3369079, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858277.3401635, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858277.3401635, ticker MSFT, size 200, price 157.07,
 type ask, timestamp 1576858277.3442934, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576858277.3442934, ticker MSFT, size 100, price 157.08,
 type ask, timestamp 1576858277.3531637, ticker MSFT, size 100, price 157.1,
